timestamp,action,client_ip,stream,peer_id,clip_id,source,duration_ms,path
2026-09-03T13:26:21-08:00,connect,199.131.68.69,Juneau Net - Multicast,stream-34f0acb4306af5ef7f6c9cd7cfeda6c7-peer-7,,,,
2026-09-03T13:26:21-08:00,connect,199.131.68.69,Yakutat Net,stream-8cc0fac7c6a9e130850d2a1ea1739851-peer-7,,,,
2026-09-03T13:26:21-08:00,connect,199.131.68.69,Hoonah Net,stream-c71e96423b59297bda01b171d063cec3-peer-7,,,,
2026-09-03T13:26:21-08:00,connect,199.131.68.69,Revilla Net - DFSI Multicast,stream-c828dcbeec51f800c4cd37d8363a3bf2-peer-7,,,,
2026-09-03T13:26:21-08:00,connect,199.131.68.69,Juneau Net,stream-ccc098ac2e0cfe8213200ea2b15281d0-peer-7,,,,
2026-09-03T13:26:21-08:00,connect,199.131.68.69,Petersburg Net,stream-31584c213f59e572673612716aff1c10-peer-7,,,,
2026-09-03T13:26:21-08:00,connect,199.131.68.69,Petersburg Net - Multicast,stream-411a5ad7e4585c9013f6909bdf5711f7-peer-7,,,,
2026-09-03T13:26:21-08:00,connect,199.131.68.69,Sitka Net,stream-1954edd93d3c26e7e4a32b203cb208e0-peer-7,,,,
2026-09-03T13:26:21-08:00,connect,199.131.68.69,Revillagigedo Net,stream-dfc1c2211d2109c3d168ac903361e73f-peer-7,,,,
2026-09-03T13:26:21-08:00,connect,199.131.68.69,Prince of Wales Net,stream-c2d06de8ed9556fc9696b32b5a51b5df-peer-8,,,,
2026-09-03T13:33:03-08:00,disconnect,199.131.68.69,Juneau Net - Multicast,stream-34f0acb4306af5ef7f6c9cd7cfeda6c7-peer-7,,,402613,
2026-09-03T13:33:06-08:00,disconnect,199.131.68.69,Petersburg Net,stream-31584c213f59e572673612716aff1c10-peer-7,,,405710,
2026-09-03T14:12:57-08:00,connect,199.139.48.55,McKenzie Net,stream-90821264296fcaa54c026c8687d57270-peer-2,,,,
2026-09-03T14:26:25-08:00,disconnect,199.139.48.55,McKenzie Net,stream-90821264296fcaa54c026c8687d57270-peer-2,,,808189,
2026-09-03T14:28:19-08:00,transcript_request,166.6.193.169,,,clip-3939,registry,,
2026-09-03T14:28:23-08:00,audio_download,166.6.193.169,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_14_08Z.wav
2026-09-03T14:28:30-08:00,audio_download,166.6.193.169,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_13_54Z.wav
2026-09-03T14:28:35-08:00,audio_download,166.6.193.169,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_14_16Z.wav
2026-09-03T14:37:28-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-2,,,,
2026-09-03T14:37:46-08:00,audio_download,199.131.68.69,,,,,,/audio/Alaska/Tongass_NF/Petersburg_Net_-_Multicast/Petersburg_Net_-_Multicast_2026-09-03T22_37_26Z.wav
2026-09-03T14:37:58-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-2,,,30154,
2026-09-03T14:38:04-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-3,,,,
2026-09-03T14:38:06-08:00,audio_download,199.139.48.70,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_01_57Z.wav
2026-09-03T14:38:06-08:00,audio_download,199.139.48.70,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_01_57Z.wav
2026-09-03T14:38:11-08:00,audio_download,199.139.48.70,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_24_05Z.wav
2026-09-03T14:38:11-08:00,audio_download,199.139.48.70,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_24_05Z.wav
2026-09-03T14:38:12-08:00,audio_download,199.139.48.70,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_24_05Z.wav
2026-09-03T14:38:12-08:00,audio_download,199.139.48.70,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_24_05Z.wav
2026-09-03T14:38:16-08:00,audio_download,199.139.48.70,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_24_22Z.wav
2026-09-03T14:38:17-08:00,audio_download,199.139.48.70,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_24_22Z.wav
2026-09-03T14:38:17-08:00,audio_download,199.139.48.70,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_24_22Z.wav
2026-09-03T14:38:21-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-4,,,,
2026-09-03T14:38:34-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-3,,,30350,
2026-09-03T14:38:52-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-4,,,30568,
2026-09-03T14:38:56-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-5,,,,
2026-09-03T14:39:27-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-5,,,30671,
2026-09-03T14:39:34-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-6,,,,
2026-09-03T14:39:51-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-7,,,,
2026-09-03T14:40:04-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-6,,,30279,
2026-09-03T14:40:11-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-8,,,,
2026-09-03T14:40:21-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-7,,,30060,
2026-09-03T14:40:35-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-9,,,,
2026-09-03T14:40:41-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-8,,,30232,
2026-09-03T14:41:04-08:00,connect,199.131.68.69,Petersburg Net,stream-31584c213f59e572673612716aff1c10-peer-8,,,,
2026-09-03T14:41:05-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-9,,,30133,
2026-09-03T14:41:06-08:00,disconnect,199.131.68.69,Petersburg Net - Multicast,stream-411a5ad7e4585c9013f6909bdf5711f7-peer-7,,,4484889,
2026-09-03T14:41:07-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-10,,,,
2026-09-03T14:41:37-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-10,,,30154,
2026-09-03T14:41:53-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-11,,,,
2026-09-03T14:42:23-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-11,,,30617,
2026-09-03T14:42:39-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-12,,,,
2026-09-03T14:43:09-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-12,,,30120,
2026-09-03T14:43:24-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-13,,,,
2026-09-03T14:43:55-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-13,,,30369,
2026-09-03T14:44:10-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-14,,,,
2026-09-03T14:44:41-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-14,,,30126,
2026-09-03T14:44:56-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-15,,,,
2026-09-03T14:45:26-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-15,,,30115,
2026-09-03T14:45:42-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-16,,,,
2026-09-03T14:46:12-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-16,,,30122,
2026-09-03T14:46:28-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-17,,,,
2026-09-03T14:46:58-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-17,,,30124,
2026-09-03T14:47:14-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-18,,,,
2026-09-03T14:47:44-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-18,,,30139,
2026-09-03T14:47:59-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-19,,,,
2026-09-03T14:48:30-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-19,,,30279,
2026-09-03T14:48:45-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-20,,,,
2026-09-03T14:49:15-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-20,,,30282,
2026-09-03T14:49:31-08:00,connect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-21,,,,
2026-09-03T14:50:01-08:00,disconnect,199.139.48.70,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-21,,,30067,
2026-09-03T14:53:50-08:00,connect,199.139.48.55,McKenzie Net,stream-90821264296fcaa54c026c8687d57270-peer-3,,,,
2026-09-03T14:53:51-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_14_16Z.wav
2026-09-03T14:53:52-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_14_16Z.wav
2026-09-03T14:53:52-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_14_16Z.wav
2026-09-03T14:53:53-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_14_16Z.wav
2026-09-03T14:53:59-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_14_24Z.wav
2026-09-03T14:53:59-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_14_24Z.wav
2026-09-03T14:54:00-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_14_24Z.wav
2026-09-03T14:54:00-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_14_24Z.wav
2026-09-03T14:54:04-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_14_29Z.wav
2026-09-03T14:54:04-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_14_29Z.wav
2026-09-03T14:54:04-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_14_29Z.wav
2026-09-03T14:54:05-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T22_14_29Z.wav
2026-09-03T14:54:14-08:00,disconnect,199.139.48.55,McKenzie Net,stream-90821264296fcaa54c026c8687d57270-peer-3,,,24491,
2026-09-03T14:54:43-08:00,connect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-22,,,,
2026-09-03T14:54:53-08:00,transcript_request,199.139.48.55,,,clip-4082,registry,,
2026-09-03T14:54:58-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_07Z.wav
2026-09-03T14:54:58-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_07Z.wav
2026-09-03T14:54:58-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_07Z.wav
2026-09-03T14:54:59-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_07Z.wav
2026-09-03T14:55:04-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_12Z.wav
2026-09-03T14:55:04-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_12Z.wav
2026-09-03T14:55:05-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_12Z.wav
2026-09-03T14:55:10-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_16Z.wav
2026-09-03T14:55:10-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_16Z.wav
2026-09-03T14:55:11-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_16Z.wav
2026-09-03T14:55:11-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_16Z.wav
2026-09-03T14:55:19-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_04Z.wav
2026-09-03T14:55:19-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_04Z.wav
2026-09-03T14:55:22-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_02Z.wav
2026-09-03T14:55:22-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_02Z.wav
2026-09-03T14:55:23-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_02Z.wav
2026-09-03T14:55:23-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T22_49_02Z.wav
2026-09-03T14:55:31-08:00,disconnect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-22,,,47390,
2026-09-03T15:04:02-08:00,connect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-23,,,,
2026-09-03T15:04:49-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_00_27Z.wav
2026-09-03T15:04:49-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_00_27Z.wav
2026-09-03T15:04:50-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_00_27Z.wav
2026-09-03T15:04:51-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_00_27Z.wav
2026-09-03T15:05:13-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_00_20Z.wav
2026-09-03T15:05:13-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_00_20Z.wav
2026-09-03T15:05:14-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_00_20Z.wav
2026-09-03T15:05:15-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_00_20Z.wav
2026-09-03T15:05:25-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_01_18Z.wav
2026-09-03T15:05:26-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_01_18Z.wav
2026-09-03T15:05:26-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_01_18Z.wav
2026-09-03T15:05:27-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_01_18Z.wav
2026-09-03T15:05:40-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_01_23Z.wav
2026-09-03T15:05:40-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_01_23Z.wav
2026-09-03T15:05:41-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_01_23Z.wav
2026-09-03T15:05:43-08:00,audio_download,199.139.48.55,,,,,,/audio/Oregon/Willamette_NF/Middle_Fork_Net/Middle_Fork_Net_2026-09-03T23_01_23Z.wav
2026-09-03T15:05:44-08:00,connect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-24,,,,
2026-09-03T15:06:15-08:00,disconnect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-24,,,30151,
2026-09-03T15:06:31-08:00,connect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-25,,,,
2026-09-03T15:06:36-08:00,disconnect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-23,,,154246,
2026-09-03T15:06:57-08:00,connect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-26,,,,
2026-09-03T15:07:01-08:00,disconnect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-25,,,30099,
2026-09-03T15:07:14-08:00,connect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-27,,,,
2026-09-03T15:07:27-08:00,disconnect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-26,,,30160,
2026-09-03T15:07:44-08:00,disconnect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-27,,,30185,
2026-09-03T15:24:50-08:00,connect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-28,,,,
2026-09-03T15:25:21-08:00,disconnect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-28,,,30918,
2026-09-03T15:29:08-08:00,connect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-29,,,,
2026-09-03T15:29:38-08:00,disconnect,199.139.48.55,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-29,,,30373,
2026-09-03T15:32:16-08:00,disconnect,199.131.68.69,Yakutat Net,stream-8cc0fac7c6a9e130850d2a1ea1739851-peer-7,,,7555193,
2026-09-03T15:32:16-08:00,disconnect,199.131.68.69,Hoonah Net,stream-c71e96423b59297bda01b171d063cec3-peer-7,,,7555205,
2026-09-03T15:32:16-08:00,disconnect,199.131.68.69,Sitka Net,stream-1954edd93d3c26e7e4a32b203cb208e0-peer-7,,,7555206,
2026-09-03T15:32:16-08:00,disconnect,199.131.68.69,Petersburg Net,stream-31584c213f59e572673612716aff1c10-peer-8,,,3071964,
2026-09-03T15:32:16-08:00,disconnect,199.131.68.69,Juneau Net,stream-ccc098ac2e0cfe8213200ea2b15281d0-peer-7,,,7555254,
2026-09-03T15:32:16-08:00,disconnect,199.131.68.69,Revillagigedo Net,stream-dfc1c2211d2109c3d168ac903361e73f-peer-7,,,7555228,
2026-09-03T15:32:16-08:00,disconnect,199.131.68.69,Prince of Wales Net,stream-c2d06de8ed9556fc9696b32b5a51b5df-peer-8,,,7555270,
2026-09-03T15:32:16-08:00,disconnect,199.131.68.69,Revilla Net - DFSI Multicast,stream-c828dcbeec51f800c4cd37d8363a3bf2-peer-7,,,7555399,
2026-09-03T15:41:01-08:00,connect,199.139.48.71,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-30,,,,
2026-09-03T15:41:19-08:00,connect,199.139.48.71,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-31,,,,
2026-09-03T15:41:32-08:00,disconnect,199.139.48.71,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-30,,,31356,
2026-09-03T15:41:33-08:00,connect,199.131.68.69,Seward Net,stream-a007ad01eb6ad41701d9b5bde74a6f1a-peer-6,,,,
2026-09-03T15:41:37-08:00,connect,199.139.48.71,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-32,,,,
2026-09-03T15:41:49-08:00,disconnect,199.139.48.71,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-31,,,30649,
2026-09-03T15:41:56-08:00,connect,199.139.48.71,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-33,,,,
2026-09-03T15:42:07-08:00,disconnect,199.139.48.71,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-32,,,30422,
2026-09-03T15:42:21-08:00,connect,199.139.48.71,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-34,,,,
2026-09-03T15:42:27-08:00,disconnect,199.139.48.71,Middle Fork Net,stream-32ad63c9c355cf55e4f867dd171477fe-peer-33,,,30244,
2026-09-03T15:45:20-08:00,connect,199.139.48.71,Santiam River Net,stream-bc6be77e30abb4650183c51ee113e6f8-peer-1,,,,
2026-09-03T15:45:48-08:00,audio_download,199.139.48.71,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T23_45_02Z.wav
2026-09-03T15:45:49-08:00,audio_download,199.139.48.71,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T23_45_02Z.wav
2026-09-03T15:45:50-08:00,disconnect,199.139.48.71,Santiam River Net,stream-bc6be77e30abb4650183c51ee113e6f8-peer-1,,,30416,
2026-09-03T15:45:56-08:00,audio_download,199.139.48.71,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T23_45_23Z.wav
2026-09-03T15:45:56-08:00,audio_download,199.139.48.71,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T23_45_23Z.wav
2026-09-03T15:45:56-08:00,audio_download,199.139.48.71,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T23_45_23Z.wav
2026-09-03T15:45:57-08:00,audio_download,199.139.48.71,,,,,,/audio/Oregon/Willamette_NF/McKenzie_Net/McKenzie_Net_2026-09-03T23_45_23Z.wav
2026-09-03T15:46:03-08:00,connect,199.139.48.71,Middle Fork Net,stream-9ce3fbccb5ed88d4a0ebb3d6937a828d-peer-1,,,,
2026-09-03T15:46:20-08:00,connect,199.131.68.69,Yakutat Net,stream-930fdb8ff0ad6b53dc11e252c1a8b4b6-peer-1,,,,
2026-09-03T15:46:20-08:00,connect,199.131.68.69,Juneau Net - Multicast,stream-7cbe79d2a25b1e1c7112926e195e6129-peer-1,,,,
2026-09-03T15:46:20-08:00,connect,199.131.68.69,Juneau Net,stream-e110743bcd20abb77fd22f235501cafd-peer-1,,,,
2026-09-03T15:46:20-08:00,connect,199.131.68.69,Revilla Net - DFSI Multicast,stream-ad98f9823b86be3db83da33d83853f8e-peer-1,,,,
2026-09-03T15:46:20-08:00,connect,199.131.68.69,Hoonah Net,stream-3c140fb987fcad3c35756167f563684d-peer-1,,,,
2026-09-03T15:46:20-08:00,connect,199.131.68.69,Revillagigedo Net,stream-f85e4b0fe8adfd5a52585311f6477f71-peer-1,,,,
2026-09-03T15:46:20-08:00,connect,199.131.68.69,Petersburg Net,stream-e1794ee2d6296a2ed4e8857e7e146c9e-peer-1,,,,
2026-09-03T15:46:20-08:00,connect,199.131.68.69,Petersburg Net - Multicast,stream-07ab4b90b7def8adf22f43dfc3b89387-peer-1,,,,
2026-09-03T15:46:20-08:00,connect,199.131.68.69,Prince of Wales Net,stream-6154fd944b537dbc07b0a7351fd501f2-peer-1,,,,
2026-09-03T15:46:20-08:00,connect,199.131.68.69,Sitka Net,stream-f0ba10e1bf467f79be7ae3563944d643-peer-1,,,,
2026-09-03T15:46:24-08:00,connect,199.139.48.71,Middle Fork Net,stream-9ce3fbccb5ed88d4a0ebb3d6937a828d-peer-2,,,,
2026-09-03T15:46:34-08:00,disconnect,199.139.48.71,Middle Fork Net,stream-9ce3fbccb5ed88d4a0ebb3d6937a828d-peer-1,,,30650,
2026-09-03T15:46:54-08:00,disconnect,199.139.48.71,Middle Fork Net,stream-9ce3fbccb5ed88d4a0ebb3d6937a828d-peer-2,,,30503,
2026-09-03T15:47:11-08:00,connect,199.139.48.71,DEF North,stream-87e3e3dd372c3608f205ec2cd229d9d5-peer-1,,,,
2026-09-03T15:47:28-08:00,connect,199.139.48.71,DEF North,stream-87e3e3dd372c3608f205ec2cd229d9d5-peer-2,,,,
